"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,        1945,      -4.139647964,     -0.6266695839,     -0.2124650759,       3.928642675,               -32
          0,           0,        1946,      -4.136493441,     -0.6235578413,     -0.1783507774,       3.924797855,               -32
          0,           0,        1947,      -4.135247761,     -0.6698709168,     -0.1922013057,       3.917348969,               -32
          0,           0,        1948,       -4.13410238,     -0.6789291214,     -0.1943592496,       3.916979027,               -32
          0,           0,        1949,      -4.131618103,     -0.7072914085,         -0.193384,       3.907048428,               -32
          0,           0,        1950,      -4.126551145,     -0.7111948663,     -0.1764572021,        3.90567081,               -32
          0,           0,        1951,      -4.124767415,     -0.7513882414,     -0.1959386941,         3.8990676,               -32
          0,           0,        1952,      -4.122131835,     -0.7328061038,     -0.1965259318,       3.907079759,               -32
          0,           0,        1953,      -4.119189367,     -0.6835978567,     -0.1962857773,       3.915230132,               -32
          0,           0,        1954,      -4.117945978,     -0.7102180598,     -0.1952862075,       3.912267286,               -32
          0,           0,        1955,      -4.122876114,     -0.6087083047,     -0.1282043607,       3.928154718,               -32
          0,           0,        1956,      -4.108689525,     -0.6929864118,     -0.1665760859,       3.911409863,               -32
          0,           0,        1957,      -4.095302942,     -0.7218068376,      -0.173650049,       3.908514387,               -32
          0,           0,        1958,      -4.090866207,     -0.6937647896,     -0.1705226849,       3.916753934,               -32
          0,           0,        1959,       -4.08901384,     -0.7033563192,     -0.1845523896,       3.902443178,               -32
          0,           0,        1960,      -4.086814757,     -0.6717877865,     -0.1974865305,        3.91573216,               -32
          0,           0,        1961,      -4.086191855,     -0.6797276312,     -0.1708891988,       3.912528214,               -32
          0,           0,        1962,      -4.089366229,     -0.6788704094,     -0.2053243805,       3.916556678,               -32
          0,           0,        1963,      -4.092722043,     -0.6805215171,     -0.2081989085,       3.916181938,               -32
          0,           0,        1964,      -4.095989978,     -0.6753860031,     -0.2080828166,       3.916363641,               -32
          0,           0,        1965,      -4.098129025,     -0.6717456087,     -0.2081305926,       3.918090123,               -32
          0,           0,        1966,      -4.100087828,     -0.6683123694,     -0.2091989831,       3.917263261,               -32
          0,           0,        1967,      -4.101183919,     -0.6650082477,     -0.2101140883,       3.915789785,               -32
          0,           0,        1968,      -4.101836507,     -0.6620646288,     -0.2105999037,       3.914696258,               -32
          0,           0,        1969,      -4.103847268,      -0.660812265,     -0.2101023777,       3.914640888,               -32
          0,           0,        1970,      -4.105089669,     -0.6503790937,     -0.2011224362,         3.9118647,               -32
          0,           0,        1971,      -4.105610454,     -0.6397325436,      -0.195928676,       3.912169543,               -32
          0,           0,        1972,      -4.105474792,      -0.633939736,     -0.1942113694,       3.911219046,               -32
          0,           0,        1973,      -4.105190759,     -0.6251297386,      -0.192242428,       3.911587805,               -32
          0,           0,        1974,      -4.106003046,     -0.6183612229,     -0.1897608149,        3.91238577,               -32
          0,           0,        1975,       -4.10599552,     -0.6095528356,     -0.1903338574,       3.915340862,               -32
          0,           0,        1976,      -4.104959648,     -0.6038548247,     -0.1881469732,       3.916373782,               -32
          0,           0,        1977,      -4.103754849,     -0.6065323494,     -0.1934361976,       3.905887518,               -32
          0,           0,        1978,      -4.102066843,     -0.6108752291,     -0.1980264801,       3.908114552,               -32
          0,           0,        1979,      -4.101850719,     -0.6228421801,     -0.2100988377,       3.896178834,               -32
          0,           0,        1980,      -4.101637782,     -0.6250938745,     -0.2126881355,       3.898305477,               -32
